id,text
0,"RT @SteveScalise: WATCH: Trump's counsel explains what this is really about for Dems:

""They're asking you not only to overturn the results…"
1,"RT @Tutsy22: Her name is Lillian Daniel Gyang, a native of Berom, Plateau State. She is 20-year old, a 100 level student of Zoology, Unimai…"
2,"RT @SenKevinCramer: As I said on this morning‘s @foxandfriends, Democrats already admitted this is all about the next election, but the pow…"
3,George Soros should be afraid of his fate on Judgement day with the Lord!
4,"RT @jelani9: We normally look at Presidents and point out how quickly the office ages them. 

This is the first time that the President loo…"
5,"RT @iDGiam: @jarvok01 LNP &amp; labor stand so close now, you can't see daylight between them... Before the next election there will be new par…"
6,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
7,The fact that we have these childish antics makes my eyes roll. I wonder how Pompeo would have acted had he been in… https://t.co/fI60dwfzYE
8,"RT @DDsulzbach: LMAO I kid you not, a lady just recognized me thru the Wendy's drive thru! She fist bumped me and said, ""fuck onision""  I s…"
9,"RT @_ihudiya: A LIL INTRODUCTION 🧐
My name is Rose Ihudiya Amuzie
I grew up in Ajegunle/still living in Ajegunle (which is considered one o…"
10,"RT @eliehonig: Trump has repeatedly claimed not to know Lev Parnas. Now, on top of the photos, we have a recording that appears to show the…"
11,"RT @fugitivemind72: Having a mental disability is fucking hard enough, I know but Fuck..this shit is terrible."
12,"RT @trish_regan: #ICYMI #Dems so blinded by hate for Trump, they’re handing him the #2020 election! This week will go down in history as th…"
13,"RT @rawnksood: No, I m not secular. Nobody asks Muslims if you are secular. No one asks Christians about their secularism. But why should t…"
14,"RT @my3monkees: “I caught the swamp. I caught them all. I caught all of this corruption that is going on.”
@realDonaldTrump 

THIS IS WHY D…"
15,@bradmiska ive been considering film school (lucky for me my state has a good public college with film and A/V tech… https://t.co/wP1ry47s1V
16,@SenMcSallyAZ Paper ballots. Tell #MoscowMitch to get off of his ass and pass the election security bills. https://t.co/zhUingToY4
17,RT @BillKristol: Pompeo is normally pretty controlled and unflappable. Why did he snap? Is he just annoyed he’s stuck at Secretary of State…
18,"RT @Grace_undiluted: A retweet can save the day, please help me retweet this till it gets the publicity it needs

Jessica oluebube is a 19y…"
19,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
20,"RT @FairmontState: UPDATE: Following further assessment of the needed repairs, Fairmont State's campus will remain OPEN on Sunday, Jan. 26.…"
21,"RT @dhaval241086: Newly Inaugurated Bus Depot in Rajkot. Earlier similar Depots were started in Ahmedabad, Baroda and Surat as well. 

Delh…"
22,"RT @GRlNCHIE: Share your reasons for why you‘re voting Bernie 2020, this quote is extremely impactful, especially for newer age voters who…"
23,"@captainbylaws All hail the golden calf 
When LES puts the blame on the STATE OF NEW JERSEY 🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘"
24,RT @Thomas1774Paine: George Soros in Davos: 2020 Election Will Determine ‘Fate of the World’ https://t.co/8qoPsrLzlC
25,"@flowofchi @maevemarsden @JKR_Tovey @demanrisu @joshuabadge They industrialised pretty quickly, but it was just the… https://t.co/LRsDJCYl4g"
26,70 years of the republic. The Indian democratic state and Indian constitution have been net positives for an Indian… https://t.co/al9TAEhN05
27,Police abuse of facial recognition systems has been documented in the past. And privacy advocates fear that the inc… https://t.co/Xra89Kk3mn
28,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
29,"RT @CollegeBBNCAA: WHAT A GAME! Arizona State mounts a massive 22-point comeback to stun #22 Arizona 66-65 in the desert!

 https://t.co/4N…"
30,RT @Thomas1774Paine: ICYMI - EXCLUSIVE: Top FBI Agent Died After Uncovering Hillary Clinton Funneled Billions of Tax Dollars from State Dep…
31,RT @adambspencer: Yeah but what happens when it’s night time AND it’s not windy AND someone forgot to turn the battery on AND there are ars…
32,@mtmckissick53 @CBSNews Then why not actually give that order to someone who actually works for the State Departmen… https://t.co/K5l8AZ292H
33,I wanna go to a Michigan state party
34,RT @ArthurSchwartz: Khashoggi was not a journalist. He was an unregistered foreign agent of Qatar and he got WaPo to publish Qatari propaga…
35,RT @vanderbellen: So good to meet again w/ @PresidentRuvi after my State Visit to #Israel in 2019. Our excellent relationship is defined by…
36,Or umich or literally any Michigan schools but especially Michigan state because that’s where **** goes
37,"RT @Can2geterdone: 🚨 Please Join Us on January 28th for a Twitter Storm for @GenFlynn 

#GenFlynn has been horribly and maliciously treated…"
38,"RT @kimmaicutler: Man, I hope @SF_DPH and @flySFO staff are prepared for this. https://t.co/RxO1C5yu7X"
39,"RT @trumpwarrior45: POLL: Who would you vote for if it comes down to these two in the general election? 

VOTE &amp; RT FOR LARGER SAMPLE"
40,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
41,Defense at Senate trial says ousting Trump would be 'massive interference' in election https://t.co/VEn92kc0i0 via @ahramonline
42,"RT @fantasticmusic: ""no money paid into fund by Treasury for 24 yrs
from 1990-2014. Politicians of the 3 major parties took decision knowin…"
43,Trump needs to be gone... quit trying to blame other people and divert what he has done. Perhaps your selling out t… https://t.co/AH0r3b3El0
44,"@nafkotaschenaki There is no accidental sex, it should be done with the right state of mind. Get rid of her/him from your life."
45,"RT @muqingmq: While Chinese people are dying and and China is mass mobilizing state resources, deploying workers, and building hospitals—We…"
46,"RT @RegularResister: Reminder, North Korea complained about Pompeo acting childish and they asked for different representatives. Remember t…"
47,Let's hope so.
48,"RT @kylegriffin1: Barack Obama called Donald Trump a ""fascist"" in a phone conversation with Sen. Tim Kaine during the 2016 presidential ele…"
49,RT @ShammilaB: Me after every bloody election
50,Get yours now :)
51,RT @fred_guttenberg: What a pathetic man you are @SecPompeo.  Did this behavior make you feel better?  Was it because she was a woman?  Are…
52,"RT @RepGosar: Democrats can’t beat @realDonaldTrump at the ballot, so they’re trying to rig the election with this impeachment circus.  htt…"
53,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
54,RT @Joshua4Congress: I promise to eat 4 pounds of Raisin Bran with no milk on live stream if Bernie wins this election
55,"RT @Sanamsi60003623: From Which State You Are 

Supporting Shehnaaz 

#BornFighterSana"
56,"RT @lourdesgnavarro: I cannot stop thinking about @SecPompeo's statement that is on official US State Department letterhead, disparaging an…"
57,"RT @Nedunaija: After this report, result will still come out of the 'election'. If INEC rejects those results, those who wrote them with th…"
58,"RT @GregNorberg: Can anyone guess what state or even better, what city this might be?

If you want to follow me, I do follow back. https://…"
59,"RT @jennycohn1: 3.  The 2004 Ukraine election was the one in which Viktor Yuschenko (the candidate OPPOSED to Manafort’s client, pro-Russia…"
60,"@SenSchumer Dipshit, President Trump is innocent. You have to prove he is guilty of crimes worthy of impeachment. T… https://t.co/GQVf6FZfwj"
61,RT @MichLKosinski: This is at least the third time now we have seen a sr member of State try to say “now we need to be off the record so I…
62,"RT @lourdesgnavarro: I cannot stop thinking about @SecPompeo's statement that is on official US State Department letterhead, disparaging an…"
63,RT @Joshua4Congress: I promise to eat 4 pounds of Raisin Bran with no milk on live stream if Bernie wins this election
64,"What cowards these two  

If they get voted out for holding up their comstitunal duty, they’ll find other jobs some… https://t.co/demY2y6oQN"
65,By election time #MSM will all endorse @realDonaldTrump
66,RT @ArthurSchwartz: Khashoggi was not a journalist. He was an unregistered foreign agent of Qatar and he got WaPo to publish Qatari propaga…
67,"Baby Griffins!!!! ✨✨💯

The Annual SAMAHAN Central Board Election is fast approaching this January 28-30, 2020.
We a… https://t.co/CAzmXPMeRE"
68,@MeganBitchell That dude from Grand Valley State University? Girl you from Michigan?
69,"RT @People4Bernie: .@MikePosner's Instagram story mini-doc about knocking doors in Iowa for @BernieSanders is an absolute delight.

Cameos…"
70,RT @bigricanman: Rest In Peace bro 💙😞
71,Now @SecPompeo owes TWO women an apology
72,RT @ReutersWorld: China's Hubei province reports 13 new coronavirus deaths: state media https://t.co/cludFHSPfE https://t.co/DY8tysAIrw
73,"RT @_ihudiya: A LIL INTRODUCTION 🧐
My name is Rose Ihudiya Amuzie
I grew up in Ajegunle/still living in Ajegunle (which is considered one o…"
74,"@Masonarnold52 tops 
Tyreak Sapp 3-2 to push @JesuitTampaFL  to a 71-6 victory over St. Thomas Aquinas to win the F… https://t.co/oZAqcIUu5C"
75,"RT @YemieFash: BREAKING: The Ondo State Govt. under the leadership of @RotimiAkeredolu, and Labour Unions in the state have signed agreemen…"
76,"RT @NPR: Five Democratic senators wrote a letter to @SecPompeo expressing their ""profound disappointment"" over his statement attacking @NPR…"
77,RT @Sharmistha_GK: At the Inaguration of election office of @INCDelhi candidate from Timarpur assembly Smt @SangwanAmarlata ji who is a sit…
78,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
79,"RT @NoiritaRehman: From Which State You Are 

Supporting Shehnaaz 

#BornFighterSana"
80,Yentayya idhi @ysjagan @YSRCParty..roju rojuki siggesthundhi maake.. wonderful CM in throwing out industrialists &amp;… https://t.co/9vSXuF3tS2
81,@youngnastyaka @vonpsu22 @HellinnaShell @landon_tengwall Same boat?!? 3-8 vs 11-2? Beat your team 59-0! Your fans t… https://t.co/ZIqlrVJLPx
82,"RT @eliehonig: Trump has repeatedly claimed not to know Lev Parnas. Now, on top of the photos, we have a recording that appears to show the…"
83,"RT @NoiritaRehman: From Which State You Are 

Supporting Shehnaaz 

#BornFighterSana"
84,"@ramalokot Help me here im lost!!!
Is there an age limit?
What happens if these founding members reach that age?
Wh… https://t.co/0pesWzUIux"
85,RT @CBSNews: .@AndrewYang says Democrats should be going on Fox News and criticizes the DNC for not letting the channel host a Democratic d…
86,"RT @rawnksood: No, I m not secular. Nobody asks Muslims if you are secular. No one asks Christians about their secularism. But why should t…"
87,"India's 71st Republic Day celebrations at Green Meadows Park Schools @ KIshan Bagh, Hyderabad, Telangana State.. https://t.co/YlormaE99b"
88,"RT @Grace_undiluted: A retweet can save the day, please help me retweet this till it gets the publicity it needs

Jessica oluebube is a 19y…"
89,"RT @SuzySousa18: I traveled to DC, I helped and attended the Boston rally, I made my voice heard in person at the MA and RI DOH, I have cal…"
90,@halfanewfie2 the salary sucks.  i don't think you should have to pay someone to wreck your state.
91,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
92,RT @ResistsGina: @JacquelyneHowa7 To me that means that Donald Trump put out a hit on the Ambassador. Trump wouldn't tell thugs to fire her…
93,"RT @darrengrimes_: This country would’ve been ‘finished’ had it been so corrupted by the vested interests of the media, legal and political…"
94,RT @RealEricCarmen: No comment necessary.
95,History will write that this was as close as America has come to being taken over by a bloodless coup. The Dems wit… https://t.co/YosVksQi2h
96,RT @timbawden: Sooty owls nested here a couple of years ago - I guess they won’t now - Tarago State Forest #GFNP https://t.co/1BFJx3vrjB
97,"@yojke_ @ScottMorrisonMP hate democracy much?  remember the election? the LNP is the peoples choice, so forget it"
98,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
99,"@prof_horatio IPANAMA CANAL DEATH KNELL https://t.co/3HYUSm9wR3

That is chilling! TREASON BEYOND TREASON! Assuming… https://t.co/W79miFi3xF"
100,"RT @marchmadness: Comeback kids 👀🔥

Arizona State overcomes a 22-point deficit to take down No. 22 Arizona! #ForksUp https://t.co/uCKrQaYzKM"
101,RT @4everNeverTrump: The mere fact that Trump is polling better than every single Democrat should completely destroy the myth that Iowa is…
102,"RT @NoiritaRehman: From Which State You Are 

Supporting Shehnaaz 

#BornFighterSana"
103,"RT @shoe0nhead: good morning here is some election blackpill news

the DNC is using a fucking app controled by them to calculate caucus vot…"
104,RT @cp_srah: @karubaki31 Girl..it does..always..controlling doesn’t not let the other person grow..it is https://t.co/W8Q9MZ2tHr is not tru…
105,"Remember when Jess metti tindered so much the app said “no one is left in your area”

We were at Michigan state university"
106,RT @UweKnietzsch: the deep state did wuhan
107,"RT @RegularResister: Reminder, North Korea complained about Pompeo acting childish and they asked for different representatives. Remember t…"
108,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
109,RT @FabAcademic: Richard Quest in Davos on South African state owned enterprises. All I can say is ku wawu! Ku tricky! Ku rough! https://t.…
110,RT @atrupar: Pompeo has a history of lashing out at reporters instead of answering basic questions 👇
111,"RT @TeamTomatoJos: On Monday 27th of January 2020, we will be breaking ground at the site of our tomato processing factory in Kaduna State.…"
112,"RT @Bibleverse072: Who will you be voting for in the 2020 election?

I attempt to follow everyone who retweets my poll."
113,"RT @RockyWinston007: Vindman should be striped off any military rank and courts martialed.
--Alex Vindman Is Living Proof That The Deep Sta…"
114,RT @QBlueSkyQ: @POTUS @GenFlynn @DevinNunes @jsolomonReports Ukraine was already investigating Burisma and that is why Obama/Biden placed H…
115,RT @nprpolitics: Secretary of State Mike Pompeo was interviewed by @NPRKelly on Iran and Ukraine — and ended the interview after questions…
116,"RT @ASimplePatriot: A ‘recording’ the lefty media loves to ignore:

Obama: ""This is my last election. After my election I have more flexibi…"
117,"RT @Sanamsi60003623: From Which State You Are 

Supporting Shehnaaz 

#BornFighterSana"
118,"#Constitution_Of_SupremeGod

Gita Adhyay no. 16 Shlok no. 23

Translation: He who, abandoning the injunctions of th… https://t.co/CULvzGfqZk"
119,"RT @realCarrickRyan: #DuttonGate 
Fake 'How To Vote' cards were handed out in Peter Dutton's seat of Dickson designed to trick Greens Voter…"
120,"RT @MusaGwary: We made history
Congratulations to all team members for making this life changing event (TEDxShehuri)happened, this TED  eve…"
121,"RT @NoiritaRehman: From Which State You Are 

Supporting Shehnaaz 

#BornFighterSana"
122,Saying it as it is
123,RT @RudyGiuliani: The corruption is disqualifying enough. But there is also some kind of illness going on and it isn’t funny. It’s sad. May…
124,"RECAP | The Waves took a set off the defending national champs tonight, but Long Beach State would win its 45th con… https://t.co/IrsNZihPFk"
125,RT @RealEricCarmen: No comment necessary. https://t.co/REmQPwVF17
126,"@Jamalwerner1 @DetroitSteel_ First of all, where did I state that I trusted anyone? Second of all, Like I keep stat… https://t.co/QgBGQkeM17"
127,RT @mynation_pune: @AtulRChaudhary @DGPMaharashtra @CMOMaharashtra @OfficeofUT @PMOIndia @HMOIndia @IPS_Association @PIBMumbai @PIB_India @…
128,"RT @Sanamsi60003623: From Which State You Are 

Supporting Shehnaaz 

#BornFighterSana"
129,RT @CatPurry9: 👇👇👇👇👇Thread: So many scandals. So little time. Is it incompetence? Corruption? Or is it a deliberate stream of scandals to k…
130,"RT @JamesB_65: 🎹🎼GIVEAWAY $150! (No. 2 of 2)

To mark the birthday of the great @aliciakeys 

Just like, follow me and retweet.

Winner ann…"
131,"RT @SenKevinCramer: As I said on this morning‘s @foxandfriends, Democrats already admitted this is all about the next election, but the pow…"
132,"@SkyNewsAust Except that the Greens are not in government, federally nor in any state."
133,RT @RandPaul: Dems claim President Trump’s motive was political and therefore corrupt. I don’t suppose its possible that the Democrat impea…
134,RT @OUBarstool: Fun fact: Trae Young averages 17 more PPG than all Mississippi State NBA players combined
135,"RT @stormypatriot21: Remember when Michael Cohen had a bunch of tapes??

Remember when Rudy said over 100 tapes and none were Trump.  

Rem…"
136,"@EmmaManzini If you're encountering spoodge that looks like dip, there is 𝙙𝙚𝙛𝙞𝙣𝙞𝙩𝙚𝙡𝙮 ""something rotten in the state… https://t.co/d4SOJWd6C4"
137,RT @RealEricCarmen: No comment necessary.
138,"RT @SharjeelUsmani: Dear Muslims,

I don't have much hope from others. But if you are going to throw Sharjeel Imam under the bus to gain a…"
139,"RT @HoneyChile15: Lindsey Graham Could Lose His Senate Seat In 2020, After Democratic Challenger

     @harrisonjaime

Has Nearly Tied Him…"
140,"CHINA COVER-UP: Nurse wearing a protective suit and face mask treating the sick in Wuhan claims 90,000 people infec… https://t.co/SB7VYjyLkc"
141,"RT @trumpwarrior45: POLL: Who would you vote for if it comes down to these two in the general election? 

VOTE &amp; RT FOR LARGER SAMPLE"
142,"RT @Sandhumannu1: What a speed guys bass apne apne charger pass he rakho 
I need to know the state and country our Shehnaz family is from.…"
143,"RT @trumptrain1111: Driving today &amp; caught Art Bell's Somewhere In Time on the radio.

He was interviewing  Mel Waters who apparently had a…"
144,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
145,RT @RealEricCarmen: No comment necessary.
146,"RT @PalmerReport: 13) Manchin also verbally panders to the other side sometimes, so that when he votes like a loyal Democrat, he can go hom…"
147,I just learned that Jeremy Lin averaged 15ppg 7ast 6rbs in HS and beat MATER DEI in the state championship. Got CIF… https://t.co/phe5GkASZy
148,RT @BarbMcQuade: Sekulow is now arguing that Ukraine might have interfered in 2016 election. Fiona Hill warned that this was part of Russia…
149,@marcuskelson I don't know that Mormons ever split the US election. I mean apart from Romney.
150,RT @zaharako: Can anyone mansplain to me why Secretary of State Pompeo is such a gaping asshole? Maps will help. #PompeoMeltdown #PompeoRes…
151,RT @MarkHertling: @RadioFreeTom Knowing this guy replaced @clairecmc in the Senate makes me feel sorry for those in my birth state of Misso…
152,"RT @_ihudiya: A LIL INTRODUCTION 🧐
My name is Rose Ihudiya Amuzie
I grew up in Ajegunle/still living in Ajegunle (which is considered one o…"
153,"RT @maggieNYT: Should note here that Kelly says she never agreed to an OTR, and wouldn't have. Pompeo kept talking regardless, and is now c…"
154,RT @SaraCarterDC: That’s because it is an attempt to subvert the 2016 election and interfere with 2020 election. American’s voted- they vot…
155,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
156,"RT @Tomo20309138: Amid concerns over never-ending Anti-Japan campaigns by South Korea &amp; its state-funded Anti-Japan organization ''VANK'',…"
157,"@ACommonMan1 @dhume @khanumarfa Wow. You submitted Media houses critical of govt. 
All govt irrespective of Party,… https://t.co/CyEuq7Jora"
158,"RT @stormypatriot21: Remember when Michael Cohen had a bunch of tapes??

Remember when Rudy said over 100 tapes and none were Trump.  

Rem…"
159,@JhaveriVatsala @NeoLibsRiseUp @jaredlholt @AntiFashGordon @VicBergerIV If a Jew is against a two-state solution an… https://t.co/qFi8g0FHR9
160,Sad- Iowa is Chuck Grassley's state- he should be worried- Iowa- wake up what planet are you living on?
161,"RT @parminder1397: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
162,RT @GOP: Democrats have cheapened the solemnity of impeachment by turning it into a political weapon. They are trying to overturn the voice…
163,"RT @Stand_with_HK: #Wuhan with over 11 million people will shut down all its public transportation (including airports) on Jan 23, 10am. #C…"
164,RT @FabAcademic: Richard Quest in Davos on South African state owned enterprises. All I can say is ku wawu! Ku tricky! Ku rough! https://t.…
165,"RT @MorningEdition: Mike Pompeo — who refused a House subpoena — would be a top witness for Democrats in the impeachment trial.

He is not…"
166,RT @ChristopherJM: Scoop: US State Department investigators have interviewed 100s of diplomats &amp; employees at @USEmbassyKyiv this week as p…
167,"RT @Sanamsi60003623: From Which State You Are 

Supporting Shehnaaz 

#BornFighterSana"
168,I cannot wait for this election cycle to be over because it has become quite apparent that all of the mainstream me… https://t.co/DKikBmdqQm
169,"RT @GaganDe74955373: I need to know the state and country our Shehnaz family is from.

Tell in comments with tag #BornFighterSana"
